Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Mother's qualification,Father's qualification,Father's occupation,Admission grade,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 2nd sem (credited),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,GDP,target
0,0,1,9,1,0,128.0,12,13,5,124.5,1,0,1,0,1,18.0,0,8,12.5,12.4,0.5,1.79,2
3,11,1,2,0,0,160.0,21,26,5,126.0,0,0,1,0,1,20.0,2,9,13.0,13.9,-0.3,0.79,2
0,0,1,1,1,0,125.0,12,13,4,136.2,1,1,1,1,0,21.0,4,18,11.7,8.9,1.4,3.51,1
0,13,1,8,1,0,127.0,0,4,10,124.2,1,0,1,1,0,23.0,0,5,12.2,15.5,2.8,-4.06,1
0,7,5,11,1,0,147.0,12,0,3,138.5,1,0,1,0,0,19.0,0,8,14.34125,9.4,-0.8,-3.12,2
0,0,2,14,1,0,130.0,22,26,3,122.3,1,1,0,0,0,18.0,0,6,12.0,13.9,-0.3,0.79,0
0,0,6,1,1,0,134.0,12,26,5,126.0,1,0,1,0,1,18.0,0,0,12.2,9.4,-0.8,-3.12,2
0,11,1,3,1,0,140.0,12,13,6,135.4,1,0,1,0,0,24.0,0,13,11.25,12.4,0.5,1.79,1
0,0,1,14,1,0,151.0,0,0,9,146.5,0,0,1,0,1,18.0,0,6,14.16666667,12.7,3.7,-1.7,2
0,0,1,7,1,0,132.0,2,0,9,121.9,1,0,1,0,0,18.0,0,9,12.85714286,13.9,-0.3,0.79,2
0,3,1,16,0,14,130.0,12,13,3,130.0,0,0,1,0,0,26.0,5,12,13.4,11.1,0.6,2.02,2
0,0,1,8,1,0,126.0,12,13,9,115.2,0,1,1,0,0,19.0,0,8,10.0,12.4,0.5,1.79,1
0,8,3,13,1,0,119.0,22,27,9,115.2,1,0,1,0,1,19.0,0,6,12.2,12.7,3.7,-1.7,0
0,0,1,10,1,0,123.0,22,26,5,125.1,0,0,1,0,0,19.0,0,6,12.5,16.2,0.3,-0.92,1
0,0,1,7,1,0,106.0,21,26,9,108.0,1,1,1,0,0,20.0,0,9,11.0,9.4,-0.8,-3.12,0
0,0,3,10,1,0,121.0,12,13,9,125.9,1,0,1,0,0,22.0,0,12,13.5,9.4,-0.8,-3.12,1
0,0,2,11,1,0,138.0,12,0,5,128.0,1,0,1,0,0,19.0,0,9,15.12777778,11.1,0.6,2.02,2
0,0,5,11,1,0,118.0,2,0,10,113.5,1,0,1,0,0,20.0,0,8,15.0125,12.4,0.5,1.79,2
1,11,1,8,1,0,120.0,21,26,5,124.6,0,0,1,0,0,20.0,0,12,13.375,10.8,1.4,1.74,1
0,11,1,15,1,11,133.1,12,3,4,116.0,1,0,1,0,0,29.0,0,6,12.2,11.1,0.6,2.02,0
0,7,3,9,1,0,141.0,2,2,2,124.9,1,0,1,0,0,19.0,0,12,11.0,12.7,3.7,-1.7,2
4,11,1,8,1,0,133.1,0,0,8,140.5,0,1,0,0,0,24.0,0,0,12.2,13.9,-0.3,0.79,0
4,11,1,3,1,0,133.1,0,0,8,126.1,0,1,0,0,0,27.0,0,7,12.2,8.9,1.4,3.51,0
0,7,1,14,1,0,115.0,21,26,8,116.1,1,0,1,0,1,18.0,0,7,14.28571429,13.9,-0.3,0.79,2
0,7,2,1,1,0,142.0,2,0,6,139.4,1,0,1,0,1,18.0,0,0,12.2,15.5,2.8,-4.06,2
0,7,4,12,1,0,135.0,22,26,7,129.0,1,0,1,0,0,21.0,0,0,12.2,12.7,3.7,-1.7,0
1,11,1,13,1,0,150.0,21,13,4,135.6,0,0,1,0,1,20.0,0,9,13.0,12.4,0.5,1.79,2
0,13,1,8,1,0,153.0,0,13,10,147.8,0,0,1,0,1,18.0,0,13,14.4,16.2,0.3,-0.92,2
0,8,1,5,1,0,153.0,21,26,9,138.0,1,0,1,0,1,21.0,0,6,15.33333333,8.9,1.4,3.51,0
0,3,1,8,1,2,150.0,5,18,7,150.0,0,0,1,0,0,26.0,0,0,12.2,9.4,-0.8,-3.12,0
0,0,6,11,1,0,144.0,0,13,4,130.8,1,0,1,0,1,19.0,0,8,14.21428571,12.7,3.7,-1.7,2
0,0,1,5,1,0,130.0,21,8,90,122.6,0,0,1,0,0,18.0,0,5,12.4,7.6,2.6,0.32,2
0,0,1,14,1,0,125.0,2,1,1,119.1,1,0,1,0,0,22.0,0,14,10.0,9.4,-0.8,-3.12,0
0,11,1,11,1,11,133.1,0,13,10,111.8,1,0,1,0,0,27.0,0,0,12.2,11.1,0.6,2.02,0
0,0,3,8,1,0,133.0,22,13,10,125.0,1,0,1,0,0,18.0,0,6,12.6,9.4,-0.8,-3.12,2
0,7,1,5,1,0,140.0,21,27,9,129.9,0,0,1,0,0,19.0,0,9,12.2,9.4,-0.8,-3.12,2
0,7,4,11,1,0,133.0,12,13,10,131.1,1,0,1,0,0,18.0,0,8,15.75,13.9,-0.3,0.79,2
0,0,1,5,1,0,154.0,22,26,4,141.4,0,0,1,0,1,19.0,0,9,14.85714286,11.1,0.6,2.02,2
0,11,1,5,1,0,133.1,21,26,9,120.0,0,0,0,0,0,32.0,0,0,12.2,11.1,0.6,2.02,0
0,12,1,11,1,0,133.1,21,0,4,133.4,1,0,1,0,0,23.0,14,17,15.02352941,15.5,2.8,-4.06,2
0,7,3,11,1,0,132.0,21,26,3,127.3,1,0,1,0,0,20.0,0,7,13.38333333,7.6,2.6,0.32,2
0,0,1,1,1,0,133.1,12,27,5,131.8,1,1,1,0,0,20.0,4,16,13.09090909,8.9,1.4,3.51,2
0,7,1,9,1,0,120.0,12,13,5,114.8,1,1,0,0,0,19.0,0,13,10.66666667,16.2,0.3,-0.92,0
0,0,3,11,1,0,150.0,12,13,5,132.8,1,0,1,0,1,18.0,0,8,13.01125,9.4,-0.8,-3.12,2
0,14,1,3,1,13,140.0,12,13,4,140.0,0,0,1,0,0,21.0,0,12,12.0,15.5,2.8,-4.06,0
0,0,1,11,1,0,103.0,0,13,9,108.3,0,0,1,0,1,20.0,0,15,12.2,11.1,0.6,2.02,1
0,14,1,5,1,13,150.0,2,13,4,150.0,1,0,1,0,0,22.0,1,18,12.66666667,12.4,0.5,1.79,2
0,14,1,16,0,13,160.0,21,26,9,160.0,0,0,1,0,0,26.0,0,7,11.4,12.7,3.7,-1.7,2
0,0,1,4,1,0,131.0,21,26,3,131.7,1,0,1,0,0,20.0,0,7,13.8,12.7,3.7,-1.7,2
0,0,1,11,1,0,114.0,12,27,3,112.6,1,0,1,0,0,19.0,0,10,13.65,16.2,0.3,-0.92,2
0,11,1,16,0,0,120.0,21,26,9,111.1,0,0,1,0,0,31.0,0,6,11.2,7.6,2.6,0.32,2
0,13,3,11,1,0,140.0,0,13,7,127.5,1,1,1,0,1,20.0,0,10,11.736,15.5,2.8,-4.06,2
0,13,1,5,1,0,130.0,12,27,7,120.2,1,0,1,0,0,20.0,0,10,13.42857143,10.8,1.4,1.74,2
0,7,4,11,1,0,121.0,21,26,5,118.9,1,0,1,0,0,21.0,0,9,14.51111111,16.2,0.3,-0.92,2
0,0,4,11,1,0,130.0,12,13,7,119.9,1,0,1,0,0,18.0,0,8,12.6125,12.4,0.5,1.79,2
0,7,2,11,1,0,141.0,21,0,4,127.3,1,0,1,0,1,19.0,0,7,13.8,7.6,2.6,0.32,2
0,0,1,15,1,0,131.0,12,13,7,127.9,1,0,1,0,1,18.0,0,7,15.14285714,13.9,-0.3,0.79,2
3,11,1,14,1,12,133.1,12,13,9,133.0,0,0,1,0,0,20.0,0,7,12.6,16.2,0.3,-0.92,1
0,7,6,9,1,0,117.0,0,27,7,114.6,0,0,1,0,1,18.0,0,6,13.33333333,13.9,-0.3,0.79,2
0,0,2,5,1,0,151.0,24,3,2,144.5,1,0,1,0,0,18.0,0,6,14.83333333,8.9,1.4,3.51,2
0,7,1,11,1,0,131.0,0,13,3,125.4,1,0,1,0,0,19.0,0,14,12.16666667,15.5,2.8,-4.06,2
0,7,1,9,1,0,145.0,22,27,7,145.0,0,0,1,0,1,19.0,0,6,13.16666667,12.4,0.5,1.79,2
0,11,1,3,1,0,135.0,22,27,6,138.1,0,1,0,0,0,28.0,0,7,12.2,8.9,1.4,3.51,0
0,7,1,4,1,0,119.0,21,27,8,124.6,1,0,1,0,0,20.0,0,6,12.66666667,7.6,2.6,0.32,2
0,0,2,14,1,0,122.0,21,26,9,130.8,1,0,1,0,0,18.0,0,9,13.0,9.4,-0.8,-3.12,2
0,0,2,11,1,0,155.0,0,0,3,140.5,1,0,1,0,0,18.0,0,7,15.25,7.6,2.6,0.32,2
0,0,1,5,1,0,123.0,12,26,9,124.1,1,0,1,0,1,20.0,0,10,12.0,9.4,-0.8,-3.12,2
0,13,1,9,1,0,130.0,22,13,4,118.4,0,1,1,0,0,28.0,13,13,12.09090909,16.2,0.3,-0.92,2
0,5,1,15,1,0,133.1,27,0,135,128.2,0,0,1,0,0,23.0,6,12,14.88888889,8.9,1.4,3.51,2
0,0,1,15,1,0,114.0,12,26,5,109.5,1,0,1,0,0,19.0,0,7,10.5,16.2,0.3,-0.92,0
0,7,1,9,1,0,137.0,22,13,171,131.1,1,0,1,0,1,18.0,0,6,12.16666667,8.9,1.4,3.51,2
0,0,3,14,1,0,161.0,21,26,9,137.9,0,1,0,0,1,20.0,0,7,11.8,10.8,1.4,1.74,2
0,0,1,1,1,0,133.1,2,0,4,128.2,1,0,1,0,0,20.0,3,18,12.77777778,11.1,0.6,2.02,2
1,11,1,16,0,0,133.1,21,26,9,126.5,0,0,1,0,0,27.0,0,5,12.2,7.6,2.6,0.32,0
0,0,1,15,1,0,128.0,0,0,9,120.0,1,0,1,0,0,18.0,0,13,12.0,12.7,3.7,-1.7,0
3,11,2,12,1,11,133.1,12,13,6,123.0,0,0,1,0,1,20.0,0,11,12.3,10.8,1.4,1.74,2
3,3,1,11,1,14,130.0,12,13,6,130.0,0,0,0,0,0,20.0,3,11,14.16666667,12.4,0.5,1.79,0
0,7,6,11,1,0,147.0,0,27,8,141.1,1,0,1,0,0,20.0,0,8,14.2125,13.9,-0.3,0.79,0
1,11,1,6,1,0,140.0,18,23,9,140.0,0,0,0,1,0,34.0,0,5,12.2,15.5,2.8,-4.06,0
0,12,1,6,1,0,140.0,2,2,2,133.6,1,0,1,1,0,22.0,0,0,12.2,10.8,1.4,1.74,0
1,11,2,10,1,11,133.1,12,13,5,123.5,0,0,1,1,0,20.0,0,6,13.33333333,12.4,0.5,1.79,2
0,0,1,11,1,0,141.0,21,26,9,136.3,1,0,1,1,1,18.0,0,7,13.51666667,7.6,2.6,0.32,2
0,0,2,4,1,0,128.0,21,26,9,123.5,1,0,1,1,1,21.0,0,8,13.28571429,8.9,1.4,3.51,2
1,11,1,5,1,0,150.0,21,26,10,112.0,0,0,1,1,0,34.0,0,0,12.2,10.8,1.4,1.74,0
0,14,1,3,1,13,160.0,21,26,9,160.0,0,0,1,1,1,22.0,0,10,13.0,16.2,0.3,-0.92,2
0,11,1,3,1,0,133.1,0,26,7,110.0,0,0,1,1,0,31.0,0,20,12.2,16.2,0.3,-0.92,0
0,8,3,15,1,0,128.0,22,26,9,116.8,1,0,0,1,0,19.0,0,12,12.2,10.8,1.4,1.74,0
0,7,5,10,1,0,114.0,22,0,9,109.5,0,0,1,1,0,19.0,0,10,12.2,10.8,1.4,1.74,0
0,11,1,12,1,11,133.1,21,26,10,100.0,0,0,1,1,0,31.0,0,7,12.2,15.5,2.8,-4.06,0
0,2,1,8,1,0,126.0,12,27,6,117.3,1,0,1,0,0,19.0,0,6,10.5,13.9,-0.3,0.79,1
1,11,2,13,1,0,133.1,21,13,9,130.0,0,0,1,0,0,30.0,0,0,12.2,9.4,-0.8,-3.12,0
0,15,1,11,1,0,129.0,21,27,3,137.8,1,0,1,0,1,20.0,0,9,15.52222222,11.1,0.6,2.02,2
0,7,1,11,1,0,140.0,12,27,7,136.5,1,0,1,0,1,18.0,0,9,14.8,12.4,0.5,1.79,2
3,11,1,16,0,0,133.1,21,26,5,138.7,0,0,1,0,0,31.0,0,6,12.0,10.8,1.4,1.74,0
0,7,1,10,1,0,134.0,12,0,4,124.9,1,0,1,0,0,19.0,0,11,11.25,7.6,2.6,0.32,0
3,11,1,2,0,0,133.1,21,26,7,140.0,0,0,1,0,1,20.0,0,5,12.2,8.9,1.4,3.51,0
0,7,2,10,1,0,132.0,22,27,8,122.6,1,0,1,0,1,20.0,0,6,14.0,13.9,-0.3,0.79,2
0,0,2,11,1,0,131.0,0,0,9,129.5,1,0,1,0,1,19.0,0,8,13.9475,9.4,-0.8,-3.12,2
0,0,1,13,1,0,133.1,2,0,7,155.0,0,0,1,0,0,22.0,0,5,12.2,9.4,-0.8,-3.12,0
0,0,1,2,0,0,133.1,2,0,7,100.0,0,0,1,0,0,26.0,2,7,12.28571429,16.2,0.3,-0.92,2
0,8,1,8,1,0,160.0,12,13,8,137.6,1,0,1,0,1,19.0,0,8,11.25,10.8,1.4,1.74,2
0,3,1,11,1,2,120.0,12,2,2,120.0,1,0,1,0,0,29.0,0,8,12.25,12.7,3.7,-1.7,0
0,5,1,12,1,0,114.0,2,13,144,114.0,0,0,1,0,0,20.0,0,12,11.66666667,8.9,1.4,3.51,1
3,0,1,16,0,0,140.0,21,26,7,139.0,0,0,1,0,1,20.0,0,7,11.4,9.4,-0.8,-3.12,1
0,11,1,3,1,0,133.1,21,26,5,110.0,0,0,1,0,0,20.0,3,22,12.7,15.5,2.8,-4.06,2
0,0,6,11,1,0,139.0,12,27,9,128.5,1,0,1,0,0,19.0,0,10,13.06666667,12.7,3.7,-1.7,0
0,0,1,4,1,0,136.0,0,27,5,132.2,0,1,1,0,0,19.0,0,8,13.875,10.8,1.4,1.74,2
3,3,1,11,1,2,130.0,2,13,3,130.0,0,0,1,0,0,20.0,0,7,12.2,16.2,0.3,-0.92,0
0,7,1,7,1,0,145.0,22,26,7,129.3,1,0,1,0,0,19.0,0,5,13.2,10.8,1.4,1.74,2
0,0,1,1,1,0,133.1,12,27,8,128.2,1,0,1,1,1,19.0,4,15,12.81818182,8.9,1.4,3.51,1
0,0,6,11,1,0,146.0,1,13,9,130.3,1,0,1,1,0,18.0,0,8,13.74625,9.4,-0.8,-3.12,2
0,0,1,1,1,0,159.0,2,2,2,126.1,1,0,1,1,0,19.0,0,0,12.2,16.2,0.3,-0.92,0
1,11,1,2,0,11,133.1,18,23,0,130.0,0,0,1,1,0,20.0,0,0,12.2,9.4,-0.8,-3.12,0
1,3,1,7,1,1,110.0,12,13,8,110.0,1,0,1,1,0,20.0,0,6,12.2,16.2,0.3,-0.92,0
0,11,1,13,1,0,120.0,0,13,10,142.3,1,0,1,0,1,26.0,0,10,14.5,10.8,1.4,1.74,2
0,7,1,9,1,0,130.0,21,26,9,122.0,1,0,1,0,1,21.0,0,13,11.4,12.7,3.7,-1.7,1
0,0,3,5,1,0,158.0,0,13,9,153.6,1,0,1,0,1,18.0,0,8,15.28571429,8.9,1.4,3.51,2
0,0,1,15,1,0,122.0,2,13,3,112.9,0,0,1,0,0,18.0,0,7,11.85714286,16.2,0.3,-0.92,2
0,0,1,5,1,0,140.0,2,0,4,124.1,0,0,1,0,0,18.0,0,5,13.6,9.4,-0.8,-3.12,2
0,7,1,9,1,0,136.0,22,0,4,129.7,0,0,1,0,0,19.0,0,7,13.71428571,15.5,2.8,-4.06,2
0,0,1,14,1,0,111.0,12,13,9,110.0,1,0,1,0,0,18.0,0,8,12.0,11.1,0.6,2.02,2
0,7,2,11,1,0,145.0,1,27,8,136.3,1,0,1,0,0,18.0,0,12,12.28571429,12.7,3.7,-1.7,1
0,7,1,9,1,0,133.1,22,27,193,146.0,0,1,1,0,1,19.0,0,7,13.0,8.9,1.4,3.51,2
0,0,1,11,1,0,140.0,12,27,8,129.9,0,0,1,0,0,19.0,0,0,12.2,16.2,0.3,-0.92,0
0,0,1,10,1,0,140.0,12,0,8,140.9,1,0,1,0,1,18.0,0,10,13.0,12.7,3.7,-1.7,2
1,0,1,11,1,0,156.0,0,0,10,135.5,0,0,1,0,0,18.0,0,8,13.9,12.7,3.7,-1.7,2
0,0,1,11,1,0,132.0,22,26,7,122.0,1,0,1,0,1,20.0,0,8,13.81714286,10.8,1.4,1.74,2
0,16,1,12,1,15,140.0,0,13,5,140.0,0,0,1,0,1,22.0,2,10,12.875,8.9,1.4,3.51,2
0,0,1,7,1,0,133.1,18,0,0,126.1,0,0,1,0,0,18.0,0,0,12.2,7.6,2.6,0.32,0
0,7,4,10,1,0,113.0,22,13,7,107.4,1,0,1,0,1,19.0,0,6,12.16666667,12.4,0.5,1.79,2
0,0,1,10,1,0,122.0,21,26,9,114.3,1,0,0,0,1,20.0,0,12,11.33333333,7.6,2.6,0.32,0
0,13,1,4,1,0,150.0,1,2,2,140.8,0,0,1,0,0,19.0,0,8,12.75,10.8,1.4,1.74,1
0,0,2,14,1,0,135.0,21,26,5,126.3,1,0,1,0,1,20.0,0,7,14.57142857,8.9,1.4,3.51,2
0,11,1,5,1,0,133.1,2,13,9,110.0,0,0,1,0,0,28.0,0,14,12.0,11.1,0.6,2.02,0
0,0,2,5,1,0,122.0,0,0,101,126.2,0,0,1,0,0,19.0,0,18,12.66666667,12.4,0.5,1.79,2
0,12,1,3,1,13,140.0,12,0,5,140.0,0,0,1,0,0,22.0,0,12,13.66666667,15.5,2.8,-4.06,1
0,0,1,5,1,0,138.0,0,2,1,123.0,1,0,1,0,0,19.0,0,9,12.625,15.5,2.8,-4.06,2
0,0,3,14,1,0,130.0,12,13,5,157.0,1,0,0,0,0,18.0,0,0,12.2,13.9,-0.3,0.79,0
0,2,1,7,1,0,157.0,4,32,2,149.7,1,0,1,0,0,18.0,0,6,14.83333333,8.9,1.4,3.51,2
0,13,1,7,1,0,140.0,1,0,3,140.0,1,0,1,0,0,22.0,0,9,13.28571429,12.7,3.7,-1.7,2
0,16,1,5,1,15,133.1,0,13,7,126.1,0,0,1,0,0,20.0,4,9,15.55555556,8.9,1.4,3.51,2
0,11,1,16,0,0,150.0,0,26,7,130.2,0,0,1,0,1,24.0,0,9,12.75,16.2,0.3,-0.92,2
0,7,1,1,1,0,146.0,0,27,9,135.5,1,1,1,0,0,22.0,10,22,11.25,11.1,0.6,2.02,1
0,13,1,2,0,0,120.0,22,13,4,118.3,0,0,1,0,0,20.0,0,7,14.0,12.7,3.7,-1.7,1
0,0,1,12,1,0,118.0,12,27,9,116.3,1,0,1,0,1,20.0,0,10,11.95625,12.7,3.7,-1.7,2
1,3,1,2,0,2,120.0,22,0,9,120.0,0,0,0,0,0,20.0,0,0,12.2,10.8,1.4,1.74,0
0,0,1,13,1,0,154.0,0,0,7,154.7,0,0,1,0,1,18.0,0,5,12.6,9.4,-0.8,-3.12,2
0,7,2,9,1,0,139.0,1,2,3,132.7,1,0,1,0,0,19.0,0,9,11.66666667,9.4,-0.8,-3.12,2
0,8,1,11,1,0,136.0,2,2,3,130.8,0,0,1,0,0,18.0,0,9,14.6,16.2,0.3,-0.92,2
0,0,2,10,1,0,130.0,0,27,9,122.7,1,0,1,0,0,18.0,0,13,10.0,7.6,2.6,0.32,0
1,11,1,9,1,11,133.1,0,1,6,130.0,0,0,1,0,0,31.0,0,8,13.0,9.4,-0.8,-3.12,1
0,7,1,9,1,0,133.0,12,13,7,123.6,0,0,1,0,1,19.0,0,7,14.0,15.5,2.8,-4.06,2
0,8,1,11,1,0,143.0,22,26,9,116.5,1,0,1,0,1,20.0,0,8,13.0625,15.5,2.8,-4.06,2
0,7,3,5,1,0,117.0,12,27,7,111.1,0,0,1,0,0,21.0,0,0,12.2,15.5,2.8,-4.06,0
0,0,3,11,1,0,145.0,12,27,7,136.3,1,0,1,0,1,18.0,0,8,13.97142857,12.7,3.7,-1.7,2
0,0,5,4,1,0,134.0,18,0,7,129.8,1,0,1,0,0,18.0,0,0,12.2,9.4,-0.8,-3.12,0
1,11,1,16,0,0,133.1,22,13,8,134.7,0,0,1,0,0,33.0,0,6,15.33333333,10.8,1.4,1.74,2
0,0,2,13,1,0,143.0,21,26,7,131.8,1,0,1,0,1,18.0,0,6,12.8,12.4,0.5,1.79,1
0,0,1,1,1,0,140.0,21,26,9,126.8,1,0,0,0,1,18.0,0,0,12.2,12.7,3.7,-1.7,0
0,0,1,5,1,0,131.0,21,26,6,130.7,0,1,1,0,0,21.0,0,13,11.0,10.8,1.4,1.74,1
0,7,3,10,1,0,115.0,21,13,5,109.8,1,0,1,0,0,19.0,0,8,12.0,10.8,1.4,1.74,1
0,3,1,16,0,2,130.0,2,13,3,133.9,0,0,1,0,0,28.0,0,7,13.14285714,16.2,0.3,-0.92,2
1,11,1,8,1,0,130.0,0,13,9,109.9,0,0,0,0,0,29.0,0,0,12.2,12.7,3.7,-1.7,0
0,14,1,7,1,13,160.0,0,26,3,160.0,1,1,0,0,0,20.0,1,8,14.66666667,12.4,0.5,1.79,0
0,11,1,2,0,11,133.1,21,26,7,106.5,0,0,1,0,1,32.0,0,7,13.33333333,12.7,3.7,-1.7,2
0,11,1,11,1,0,130.0,22,26,7,120.0,1,0,1,0,1,25.0,0,11,13.29,9.4,-0.8,-3.12,1
1,13,1,16,0,0,140.0,21,26,10,107.8,0,0,1,0,0,33.0,7,13,10.44444444,7.6,2.6,0.32,1
1,13,1,2,0,9,133.1,18,23,0,100.0,0,0,0,0,0,34.0,2,15,13.0,9.4,-0.8,-3.12,0
1,11,1,2,0,0,150.0,18,23,0,112.5,0,0,1,0,0,33.0,1,7,11.16666667,7.6,2.6,0.32,2
0,13,1,16,0,0,140.0,21,27,8,135.5,0,1,0,0,0,29.0,0,12,12.6,16.2,0.3,-0.92,0
0,0,1,11,1,0,145.0,0,0,10,145.0,0,0,1,0,0,18.0,0,16,12.2,12.4,0.5,1.79,0
0,0,1,14,1,0,126.0,21,27,7,119.0,0,0,1,0,1,18.0,0,7,12.14285714,15.5,2.8,-4.06,2
1,3,1,9,1,2,130.0,21,13,5,130.0,0,0,1,0,0,20.0,0,15,14.5,16.2,0.3,-0.92,2
0,0,4,11,1,0,135.0,22,26,8,126.3,1,0,1,0,1,19.0,0,7,15.43333333,7.6,2.6,0.32,2
3,11,1,2,0,11,133.1,21,26,9,113.5,0,0,1,0,1,20.0,0,6,15.5,11.1,0.6,2.02,2
0,13,1,16,0,2,120.0,21,26,9,120.0,0,0,1,0,0,20.0,11,15,11.36363636,12.7,3.7,-1.7,2
0,7,2,12,1,0,120.0,21,26,5,111.3,1,0,1,0,0,32.0,0,8,12.2,16.2,0.3,-0.92,0
0,8,1,9,1,0,147.0,22,23,0,130.2,0,0,1,0,0,18.0,0,0,12.2,10.8,1.4,1.74,0
0,13,1,12,1,0,149.0,0,0,8,140.2,1,0,1,0,0,20.0,0,8,12.625,12.7,3.7,-1.7,1
0,0,5,4,1,0,124.0,21,26,9,113.9,1,0,1,0,0,20.0,0,6,12.16666667,7.6,2.6,0.32,2
0,7,1,5,1,0,133.1,21,26,9,99.0,1,0,1,0,1,23.0,0,8,12.42857143,8.9,1.4,3.51,2
0,0,2,8,1,0,125.0,0,13,9,124.0,1,0,1,0,0,19.0,0,11,11.75,10.8,1.4,1.74,1
0,0,1,9,1,0,141.0,21,27,10,138.9,0,0,1,0,0,18.0,0,6,14.16666667,13.9,-0.3,0.79,2
0,0,1,8,1,0,131.0,22,13,9,130.0,1,0,1,1,0,19.0,0,10,11.44444444,10.8,1.4,1.74,2
0,7,4,14,1,0,118.0,0,27,7,120.8,1,0,1,0,0,20.0,0,11,11.8,12.4,0.5,1.79,2
0,0,6,11,1,0,129.0,21,13,7,127.8,1,0,1,0,0,19.0,0,10,13.78,9.4,-0.8,-3.12,0
0,7,3,11,1,0,136.0,21,27,5,126.0,1,0,1,0,0,19.0,0,8,15.11,10.8,1.4,1.74,2
0,0,2,9,1,0,134.0,0,13,5,126.0,0,0,1,0,0,18.0,0,8,11.2,10.8,1.4,1.74,2
0,0,1,11,1,0,153.0,22,13,5,138.5,1,0,1,0,1,20.0,0,8,15.79857143,10.8,1.4,1.74,2
0,0,3,11,1,0,119.0,12,26,9,119.4,1,0,1,0,0,20.0,0,8,15.6,12.4,0.5,1.79,2
3,11,1,11,1,0,140.0,22,26,7,101.5,1,0,1,0,0,24.0,0,11,12.16,10.8,1.4,1.74,2
3,11,2,12,1,0,133.1,22,26,7,101.5,1,0,1,0,0,24.0,0,0,12.2,10.8,1.4,1.74,0
0,7,2,14,1,0,130.0,1,0,7,126.2,1,0,1,0,0,20.0,0,6,15.5,12.4,0.5,1.79,2
0,0,3,4,1,0,128.0,12,13,3,129.8,1,0,1,0,0,20.0,0,6,13.33333333,9.4,-0.8,-3.12,1
0,0,1,5,1,0,145.0,22,26,9,138.4,1,0,0,0,0,18.0,0,8,12.5,8.9,1.4,3.51,1
0,0,1,11,1,0,146.0,0,26,9,129.3,0,0,1,0,0,18.0,0,8,14.2,12.7,3.7,-1.7,2
0,0,1,5,1,0,119.0,1,0,3,113.1,1,0,1,0,0,21.0,0,5,13.2,10.8,1.4,1.74,2
0,7,1,15,1,0,160.0,0,27,10,144.3,1,0,1,0,0,18.0,0,9,13.66666667,9.4,-0.8,-3.12,2
0,7,5,11,1,0,144.0,12,0,3,141.0,1,0,1,0,1,19.0,0,8,12.48571429,12.7,3.7,-1.7,2
0,3,1,5,1,14,130.0,0,0,4,130.0,1,0,1,0,0,22.0,0,7,16.28571429,11.1,0.6,2.02,2
0,7,3,9,1,0,122.0,12,13,7,117.5,1,0,1,0,0,19.0,0,9,10.16666667,8.9,1.4,3.51,2
0,0,3,11,1,0,153.0,21,26,9,131.8,1,0,1,0,0,18.0,0,7,14.71666667,7.6,2.6,0.32,2
0,0,1,5,1,0,147.0,21,13,5,133.7,1,0,1,0,1,19.0,0,11,11.4,10.8,1.4,1.74,1
0,13,1,11,1,0,121.0,22,13,5,115.4,1,0,1,0,1,24.0,0,8,11.97142857,12.7,3.7,-1.7,1
0,0,3,5,1,0,134.0,22,13,5,129.1,0,0,1,0,0,19.0,0,7,13.5,7.6,2.6,0.32,1
0,0,1,2,0,0,133.0,22,27,2,135.5,0,0,1,0,0,34.0,0,6,11.66666667,10.8,1.4,1.74,2
0,7,5,5,1,0,118.0,22,27,9,112.4,1,0,1,0,0,19.0,0,13,13.875,15.5,2.8,-4.06,2
0,0,1,11,1,0,137.0,21,26,9,130.8,1,0,1,0,1,18.0,0,7,12.66666667,7.6,2.6,0.32,2
0,0,5,11,1,0,143.0,21,26,5,131.6,1,0,1,0,1,19.0,0,8,14.44875,15.5,2.8,-4.06,2
0,11,1,11,1,0,123.0,12,0,1,140.8,0,0,1,0,0,25.0,0,8,12.08428571,10.8,1.4,1.74,2
0,14,1,5,1,13,140.0,2,27,9,140.0,1,0,1,0,0,21.0,4,27,12.2,12.4,0.5,1.79,1
0,0,1,10,1,0,118.0,21,26,7,114.2,0,0,1,0,0,18.0,0,10,11.6,16.2,0.3,-0.92,1
0,0,1,9,1,0,142.0,18,27,7,127.3,0,0,1,0,1,18.0,0,9,11.5,9.4,-0.8,-3.12,2
0,0,1,2,0,0,115.0,22,27,7,115.0,1,0,1,0,0,28.0,0,8,11.0,9.4,-0.8,-3.12,2
4,13,1,11,1,0,131.0,0,27,5,118.8,0,0,1,0,1,18.0,0,8,11.85714286,12.7,3.7,-1.7,2
1,11,1,10,1,0,130.0,21,26,9,125.0,0,0,1,0,0,20.0,0,10,13.0,8.9,1.4,3.51,2
0,7,2,15,1,0,133.1,21,26,0,111.5,0,0,1,0,0,18.0,0,11,13.5,7.6,2.6,0.32,0
0,7,1,9,1,0,134.0,22,13,7,124.2,0,0,1,0,1,21.0,0,12,11.4,15.5,2.8,-4.06,2
